MRY	9.076591154261058
MSN	8.269538991813873
MSO	7.600437743190661
MSP	4.043018386311969
MSY	9.020063636179398
MTJ	6.243971631205674
MVY	19.74142997061704
MYR	4.82871198568873
OAJ	5.948169014084507
OAK	1.9123568120887156
OGG	-0.809966828077935
OKC	4.764311409157526
OMA	6.1886124034316445
OME	3.3675213675213675
ONT	2.8362421808633873
ORD	9.87565016968839
ORF	7.34375
ORH	8.056254626202813
OTH	29.793510324483776
OTZ	-1.2215743440233235
PAE	-1.2422178988326849
PBG	21.908141962421713
PBI	11.813922077922077
PDX	4.022960313404871
PGD	8.266043211867139
PHL	8.535497923209402
PHX	5.393275585298226
PIA	10.355374149659864
PIB	8.176567656765677
PIE	7.357727611014637
PIH	-9.145714285714286
PIT	3.671434201070957
PLN	5.672289156626506
PNS	9.879255319148935
PPG	15.552
PQI	1.5775862068965518
PRC	20.566896551724138
PSC	1.2735667564447866
PSE	2.965330444203684
PSG	-2.246826516220028
PSM	8.51923076923077
PSP	5.028609154929577
PVD	4.876391449839514
PVU	9.04983848638671
PWM	6.810568820224719
RAP	7.06150562669771
RDD	4.563981042654029
RDM	12.868852459016393
RDU	7.564355285645544
RFD	14.426666666666666
RHI	-2.1646341463414633
RIC	6.749805447470817
RIW	8.752052545155994
RKS	10.954471544715448
RNO	5.968647342995169
ROA	11.004524886877828
ROC	5.130765288691493
ROW	19.097326203208556
RST	6.35021398002853
RSW	9.255327917108207
SAF	8.879636109167249
SAN	9.262173329755836
SAT	6.345400506723836
SAV	6.654222505849819
SBA	6.946661237785016
SBN	8.9695400548279
SBP	8.363127413127414
SCC	-8.257246376811594
SCE	7.2032085561497325
SCK	24.65497076023392
SDF	5.056365240035281
SEA	5.05320084200099
SFB	9.568501233773201
SFO	7.256838745615224
SGF	12.45695870657636
SGU	0.036889332003988036
SHR	1.8125874125874126
SHV	8.738230611780759
SIT	1.338139870223504
SJC	1.0895393973348273
SJT	10.07029053420806
SJU	13.828611653832892
SLC	3.7770066815144765
SLN	10.487734487734487
SMF	3.5389410384276916
SMX	39.301886792452834
SNA	4.394184017680586
SPI	20.98095238095238
SPN	-4.497252747252747
SPS	6.853932584269663
SRQ	8.933465930963685
STC	-0.6870748299319728
STL	6.028903608319052
STS	11.393558951965066
STT	14.868621265540916
STX	25.457167090754876
SUN	6.023773394031361
SUX	15.535664335664336
SWF	12.84652278177458
SWO	5.858345021037868
SYR	3.1162330746995286
TLH	6.2439024390243905
TOL	11.364864864864865
TPA	9.82962836819974
TRI	0.9208277103013945
TTN	7.084246970571264
TUL	4.050784475639967
TUS	4.974957823703079
TVC	11.834944237918215
TWF	-6.336676217765043
TXK	15.436974789915967
TYR	11.697542533081286
TYS	4.627268176698786
USA	22.192700729927008
VCT	11.147249190938512
VEL	16.76923076923077
VLD	3.9724770642201834
VPS	9.20266393442623
WRG	-3.5901408450704224
WYS	8.197411003236246
XNA	7.278968080454744
XWA	12.400619514713474
YAK	-4.5522174535050075
YUM	6.002922267679719
